customer_id,imsi,msisdn,date,billing_type,service_type,direction,subcategory,category,balance,charged,consumed_data,consumed_onn_calls,consumed_ofn_calls,call_duration,sms_request,consumed_request
1001,536030200017309,6749990807,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,180,0,0.36666666666666664,0,0
1002,536030200017310,6749990808,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.16666666666666666,0,0
1006,536030200017314,6749990812,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1008,536030200017316,6749990814,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1010,536030200017318,6749990816,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1021,536030200017329,6749990827,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.08333333333333333,0,0
1022,536030200017330,6749990828,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1023,536030200017331,6749990829,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,1560,0,0.016666666666666666,0,0
1024,536030200017332,6749990830,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.0,0,0
1028,536030200017336,6749990834,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,420,0,1.0666666666666667,0,0
1031,536030200017339,6749990837,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1032,536030200017340,6749990838,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.0,0,0
1037,536030200017345,6749990843,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1041,536030200017349,6749990847,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,480,0,2.066666666666667,0,0
1059,536030200017367,6749990865,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,180,0,1.0333333333333334,0,0
1060,536030200017368,6749990866,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1075,536030200017383,6749990881,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,1080,0,1.4666666666666666,0,0
1078,536030200017386,6749990884,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1082,536030200017390,6749990888,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1087,536030200017395,6749990893,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,10260,0,3.966666666666667,0,0
1104,536030200017412,6749990910,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.23333333333333334,0,0
1107,536030200017415,6749990913,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,180,0,0.0,0,0
1115,536030200017423,6749990921,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1127,536030200017435,6749990933,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,180,0,0.2,0,0
1134,536030200017442,6749990940,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,300,0,0.0,0,0
1138,536030200017446,6749990944,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1148,536030200017456,6749990954,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,540,0,0.0,0,0
1149,536030200017457,6749990955,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,240,0,0.0,0,0
1150,536030200017458,6749990956,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1154,536030200017462,6749990960,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.0,0,0
901,536030200017472,6749990970,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,12180,0,4.1,0,0
1165,536030200017474,6749990972,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,720,0,0.0,0,0
1166,536030200017475,6749990973,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.0,0,0
1170,536030200017479,6749990977,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1738,536030200019133,6749991633,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.9166666666666666,0,0
1739,536030200019134,6749991634,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1740,536030200019135,6749991635,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1745,536030200019140,6749991640,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1748,536030200019143,6749991643,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1773,536030200019168,6749991668,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1838,536030200019233,6749991733,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1843,536030200019238,6749991738,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1852,536030200019247,6749991747,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1853,536030200019248,6749991748,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1855,536030200019250,6749991750,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1856,536030200019251,6749991751,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1858,536030200019253,6749991753,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1859,536030200019254,6749991754,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.11666666666666667,0,0
1860,536030200019255,6749991755,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1862,536030200019257,6749991757,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,1980,0,7.5,0,0
1863,536030200019258,6749991758,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1864,536030200019259,6749991759,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1881,536030200019276,6749991776,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1885,536030200019280,6749991780,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,1.4666666666666666,0,0
1887,536030200019282,6749991782,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1891,536030200019286,6749991786,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1892,536030200019287,6749991787,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1897,536030200019292,6749991792,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1898,536030200019293,6749991793,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1900,536030200019295,6749991795,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1904,536030200019299,6749991799,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.23333333333333334,0,0
1914,536030200019309,6749991809,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.16666666666666666,0,0
1928,536030200019323,6749991823,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.06666666666666667,0,0
1929,536030200019324,6749991824,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.1,0,0
1936,536030200019331,6749991831,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1938,536030200019333,6749991833,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1941,536030200019336,6749991836,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
1946,536030200019341,6749991841,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2041,536030200019436,6749991936,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,300,0,1.3166666666666667,0,0
2042,536030200019437,6749991937,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.5,0,0
2043,536030200019438,6749991938,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.08333333333333333,0,0
2044,536030200019439,6749991939,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2045,536030200019440,6749991940,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2046,536030200019441,6749991941,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.06666666666666667,0,0
2109,536030200019504,6749992004,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2115,536030200019510,6749992010,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,1080,0,2.8333333333333335,0,0
2119,536030200019514,6749992014,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2120,536030200019515,6749992015,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2121,536030200019516,6749992016,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,300,0,0.55,0,0
2122,536030200019517,6749992017,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2123,536030200019518,6749992018,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2124,536030200019519,6749992019,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2125,536030200019520,6749992020,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,900,0,1.1,0,0
2126,536030200019521,6749992021,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2127,536030200019522,6749992022,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.7,0,0
2129,536030200019524,6749992024,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2130,536030200019525,6749992025,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2131,536030200019526,6749992026,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2136,536030200019531,6749992031,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,6600,0,2.533333333333333,0,0
2137,536030200019532,6749992032,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.016666666666666666,0,0
2138,536030200019533,6749992033,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,540,0,0.6,0,0
2139,536030200019534,6749992034,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,480,0,1.2666666666666666,0,0
2143,536030200019538,6749992038,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2144,536030200019539,6749992039,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2145,536030200019540,6749992040,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,180,0,1.9333333333333333,0,0
2146,536030200019541,6749992041,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2148,536030200019543,6749992043,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.1,0,0
2150,536030200019545,6749992045,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2151,536030200019546,6749992046,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2153,536030200019548,6749992048,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2155,536030200019550,6749992050,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2157,536030200019552,6749992052,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,240,0,0.11666666666666667,0,0
2158,536030200019553,6749992053,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.36666666666666664,0,0
2159,536030200019554,6749992054,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,1080,0,0.0,0,0
2162,536030200019557,6749992057,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,1680,0,0.3333333333333333,0,0
2170,536030200019565,6749992065,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.6,0,0
2171,536030200019566,6749992066,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,2640,0,0.8166666666666667,0,0
2173,536030200019568,6749992068,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.016666666666666666,0,0
2174,536030200019569,6749992069,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2175,536030200019570,6749992070,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2176,536030200019571,6749992071,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2508,536030200019603,6749992103,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.0,0,0
2509,536030200019604,6749992104,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,360,0,0.4,0,0
2524,536030200019619,6749992119,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2530,536030200019625,6749992125,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2535,536030200019630,6749992130,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2536,536030200019631,6749992131,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.0,0,0
2540,536030200019635,6749992135,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2544,536030200019639,6749992139,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,540,0,0.6833333333333333,0,0
2548,536030200019643,6749992143,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2549,536030200019644,6749992144,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2550,536030200019645,6749992145,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2554,536030200019649,6749992149,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2557,536030200019652,6749992152,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.36666666666666664,0,0
2559,536030200019654,6749992154,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2562,536030200019657,6749992157,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.36666666666666664,0,0
2563,536030200019658,6749992158,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.36666666666666664,0,0
2564,536030200019659,6749992159,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,180,0,1.0833333333333333,0,0
2565,536030200019660,6749992160,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
890,536030200019663,6749992163,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,300,0,1.1666666666666667,0,0
891,536030200019664,6749992164,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2184,536030200019708,6749992208,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.11666666666666667,0,0
2185,536030200019709,6749992209,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.016666666666666666,0,0
2186,536030200019710,6749992210,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,360,0,1.7333333333333334,0,0
2190,536030200019714,6749992214,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2191,536030200019715,6749992215,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,300,0,0.26666666666666666,0,0
2193,536030200019717,6749992217,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2194,536030200019718,6749992218,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2195,536030200019719,6749992219,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.13333333333333333,0,0
2198,536030200019722,6749992222,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,240,0,0.9333333333333333,0,0
2199,536030200019723,6749992223,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2205,536030200019729,6749992229,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2207,536030200019731,6749992231,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2214,536030200019738,6749992238,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2217,536030200019741,6749992241,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,240,0,0.13333333333333333,0,0
2218,536030200019742,6749992242,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.8666666666666667,0,0
2221,536030200019745,6749992245,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2223,536030200019747,6749992247,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2224,536030200019748,6749992248,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.016666666666666666,0,0
2225,536030200019749,6749992249,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2226,536030200019750,6749992250,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.16666666666666666,0,0
2227,536030200019751,6749992251,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,960,0,0.8166666666666667,0,0
2229,536030200019753,6749992253,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2236,536030200019760,6749992260,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2238,536030200019762,6749992262,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2239,536030200019763,6749992263,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.7166666666666667,0,0
2240,536030200019764,6749992264,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,180,0,1.25,0,0
2241,536030200019765,6749992265,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,300,0,3.216666666666667,0,0
2243,536030200019767,6749992267,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2245,536030200019769,6749992269,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2247,536030200019771,6749992271,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,900,0,1.8166666666666667,0,0
2248,536030200019772,6749992272,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2250,536030200019774,6749992274,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2252,536030200019776,6749992276,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2256,536030200019780,6749992280,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.5833333333333334,0,0
2258,536030200019782,6749992282,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2268,536030200019792,6749992292,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2279,536030200019803,6749992303,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2282,536030200019806,6749992306,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2283,536030200019807,6749992307,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2287,536030200019811,6749992311,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2296,536030200019820,6749992320,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2300,536030200019824,6749992324,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2308,536030200019832,6749992332,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2310,536030200019834,6749992334,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2315,536030200019839,6749992339,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.9,0,0
2322,536030200019846,6749992346,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.6666666666666666,0,0
2326,536030200019850,6749992350,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2327,536030200019851,6749992351,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2330,536030200019854,6749992354,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,720,0,2.066666666666667,0,0
2333,536030200019857,6749992357,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2334,536030200019858,6749992358,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2337,536030200019861,6749992361,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2338,536030200019862,6749992362,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.3333333333333333,0,0
2341,536030200019865,6749992365,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2345,536030200019869,6749992369,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,540,0,1.0,0,0
2349,536030200019873,6749992373,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2350,536030200019874,6749992374,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,660,0,4.0,0,0
2351,536030200019875,6749992375,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,780,0,0.7666666666666667,0,0
2352,536030200019876,6749992376,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,2040,0,0.6666666666666666,0,0
2354,536030200019878,6749992378,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2356,536030200019880,6749992380,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,360,0,2.033333333333333,0,0
2358,536030200019882,6749992382,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2359,536030200019883,6749992383,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2369,536030200019893,6749992393,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2371,536030200019895,6749992395,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,2220,0,0.85,0,0
2374,536030200019898,6749992398,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2375,536030200019899,6749992399,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2377,536030200019901,6749992401,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,420,0,0.13333333333333333,0,0
2380,536030200019904,6749992404,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,1920,0,0.15,0,0
2381,536030200019905,6749992405,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.23333333333333334,0,0
2383,536030200019907,6749992407,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2384,536030200019908,6749992408,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2386,536030200019910,6749992410,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.0,0,0
2395,536030200019919,6749992419,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.0,0,0
2396,536030200019920,6749992420,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2399,536030200019923,6749992423,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2400,536030200019924,6749992424,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.06666666666666667,0,0
2406,536030200019930,6749992430,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.0,0,0
2407,536030200019931,6749992431,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,240,0,0.0,0,0
2410,536030200019934,6749992434,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.7,0,0
2417,536030200019941,6749992441,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2418,536030200019942,6749992442,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2421,536030200019945,6749992445,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2422,536030200019946,6749992446,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.016666666666666666,0,0
2424,536030200019948,6749992448,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.35,0,0
2428,536030200019952,6749992452,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2444,536030200019968,6749992468,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.0,0,0
2445,536030200019969,6749992469,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2448,536030200019972,6749992472,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,1260,0,1.2833333333333334,0,0
2455,536030200019979,6749992479,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2457,536030200019981,6749992481,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2462,536030200019986,6749992486,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.0,0,0
2463,536030200019987,6749992487,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
16,536030200032493,6749992493,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
762,536030200045021,6749995001,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,300,0,1.15,0,0
783,536030200045040,6749995020,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
789,536030200045046,6749995026,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
791,536030200045048,6749995028,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
800,536030200045054,6749995034,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,360,0,0.15,0,0
801,536030200045055,6749995035,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,60,0,0.2,0,0
857,536030200045108,6749995088,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,0,0,0.0,0,0
2599,536030200045122,6749995101,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.3333333333333333,0,0
2600,536030200045123,6749995102,2025-01-30,prepaid,call,outgoing,onnet,national,0,0,0,120,0,0.6333333333333333,0,0
15,536030200032496,6748880000,2025-01-31,prepaid,call,outgoing,onnet,national,0,0,0,2700,0,1.45,0,0
329,536030200030077,6748889901,2025-01-31,prepaid,call,outgoing,onnet,national,0,0,0,1140,0,0.06666666666666667,0,0
513,536030200032474,6748889922,2025-01-31,prepaid,call,outgoing,onnet,national,0,0,0,9480,0,0.35,0,0
227,536030200032483,6749990015,2025-01-31,prepaid,call,outgoing,onnet,national,0,0,0,91440,0,0.6666666666666666,0,0
